Start	Destination	Distance_mi	Fare_USD
Addison Road-Seat Pleasant	Twinbrook	19.69	6.00
Addison Road-Seat Pleasant	Tysons	19.93	6.00
Addison Road-Seat Pleasant	U Street/African-Amer Civil War Memorial/Cardozo	8.84	4.35
Addison Road-Seat Pleasant	Union Station	7.92	3.95
Addison Road-Seat Pleasant	Van Dorn Street	16.78	6.00
Addison Road-Seat Pleasant	Van Ness-UDC	11.33	5.35
Addison Road-Seat Pleasant	Vienna/Fairfax-GMU	22.06	6.00
Addison Road-Seat Pleasant	Virginia Square-GMU	12.48	5.80
Addison Road-Seat Pleasant	Washington Dulles International Airport	32.93	6.00
Addison Road-Seat Pleasant	Waterfront	7.62	3.85
Addison Road-Seat Pleasant	West Falls Church	17.38	6.00
Addison Road-Seat Pleasant	West Hyattsville	10.89	5.15
Addison Road-Seat Pleasant	Wheaton	16.78	6.00
Addison Road-Seat Pleasant	Wiehle-Reston East	26.87	6.00
Addison Road-Seat Pleasant	Woodley Park-Zoo/Adams Morgan	10.19	4.90
Anacostia	Addison Road-Seat Pleasant	8.03	4.00
Anacostia	Archives-Navy Memorial-Penn Quarter	2.83	2.00
Anacostia	Arlington Cemetery	5.09	2.85
Anacostia	Ashburn	31.88	6.00
Anacostia	Ballston-MU	7.79	3.90
Anacostia	Benning Road	5.76	3.10
Anacostia	Bethesda	10.52	5.00
Anacostia	Braddock Road	7.24	3.70
Anacostia	Branch Ave	5.97	3.20
Anacostia	Brookland-CUA	5.98	3.20
Anacostia	Capitol Heights	7.11	3.65
Anacostia	Capitol South	2.55	2.00
Anacostia	Cheverly	7.56	3.80
Anacostia	Clarendon	6.84	3.55
Anacostia	Cleveland Park	6.48	3.40
Anacostia	College Park-U of Md	11.17	5.25
Anacostia	Columbia Heights	5.40	2.95
Anacostia	Congress Heights	1.29	2.00
Anacostia	Court House	6.41	3.35
Anacostia	Crystal City	4.63	2.65
Anacostia	Deanwood	6.42	3.35
Anacostia	Downtown Largo	10.90	5.15
Anacostia	Dunn Loring-Merrifield	14.31	6.00
Anacostia	Dupont Circle	4.60	2.65
Anacostia	East Falls Church	10.22	4.90
Anacostia	Eastern Market	2.75	2.00
Anacostia	Eisenhower Avenue	8.59	4.25
Anacostia	Farragut North	4.10	2.45
Anacostia	Farragut West	4.09	2.45
Anacostia	Federal Center SW	2.40	2.00
Anacostia	Federal Triangle	3.11	2.05
Anacostia	Foggy Bottom-GWU	4.52	2.60
Anacostia	Forest Glen	12.09	5.65
Anacostia	Fort Totten	7.27	3.70
Anacostia	Franconia-Springfield	14.67	6.00
Anacostia	Friendship Heights	8.84	4.35
Anacostia	Gallery Pl-Chinatown	3.16	2.05
Anacostia	Georgia Ave-Petworth	6.08	3.25
Anacostia	Glenmont	15.42	6.00
Anacostia	Greenbelt	13.62	6.00
Anacostia	Greensboro	15.56	6.00
Anacostia	Grosvenor-Strathmore	13.69	6.00
Anacostia	Herndon	24.27	6.00
Anacostia	Huntington	9.09	4.45
Anacostia	Hyattsville Crossing	9.50	4.60
Anacostia	Innovation Center	25.99	6.00
Anacostia	Judiciary Square	3.22	2.10
Anacostia	King St-Old Town	7.89	3.95
Anacostia	L'Enfant Plaza	2.34	2.00
Anacostia	Landover	9.38	4.55
Anacostia	Loudoun Gateway	29.96	6.00
Anacostia	McLean	14.29	6.00
Anacostia	McPherson Square	3.78	2.30
Anacostia	Medical Center	11.52	5.40
Anacostia	Metro Center	3.37	2.15
Anacostia	Minnesota Ave	5.53	3.00
Anacostia	Morgan Boulevard	9.55	4.60
Anacostia	Mt Vernon Sq 7th St-Convention Center	3.69	2.30
Anacostia	Navy Yard-Ballpark	1.12	2.00
Anacostia	Naylor Road	2.93	2.00
Anacostia	New Carrollton	10.82	5.15
Anacostia	NoMa-Gallaudet U	4.11	2.45
Anacostia	North Bethesda	15.07	6.00
Anacostia	Pentagon	4.05	2.40
Anacostia	Pentagon City	4.49	2.60
Anacostia	Potomac Ave	3.00	2.00
Anacostia	Potomac Yard	5.94	3.20
Anacostia	Reston Town Center	22.95	6.00
Anacostia	Rhode Island Ave-Brentwood	5.13	2.85
Anacostia	Rockville	18.14	6.00
Anacostia	Ronald Reagan Washington National Airport	4.76	2.70
Anacostia	Rosslyn	5.55	3.00
Anacostia	Shady Grove	20.80	6.00
Anacostia	Shaw-Howard U	4.15	2.45
Anacostia	Silver Spring	10.47	5.00
Anacostia	Smithsonian	2.79	2.00
Anacostia	Southern Avenue	2.12	2.00
Anacostia	Spring Hill	16.19	6.00
Anacostia	Stadium-Armory	3.63	2.25
Anacostia	Suitland	4.33	2.55
Anacostia	Takoma	9.10	4.45
Anacostia	Tenleytown-AU	8.08	4.05
Anacostia	Twinbrook	16.17	6.00
Anacostia	Tysons	14.86	6.00
Anacostia	U Street/African-Amer Civil War Memorial/Cardozo	4.56	2.60
Anacostia	Union Station	3.49	2.20
Anacostia	Van Dorn Street	11.40	5.35
Anacostia	Van Ness-UDC	7.10	3.65
Anacostia	Vienna/Fairfax-GMU	16.76	6.00
Anacostia	Virginia Square-GMU	7.25	3.70
Anacostia	Washington Dulles International Airport	27.84	6.00
Anacostia	Waterfront	1.65	2.00
Anacostia	West Falls Church	12.21	5.70
Anacostia	West Hyattsville	8.44	4.20
Anacostia	Wheaton	13.70	6.00
Anacostia	Wiehle-Reston East	21.83	6.00
Anacostia	Woodley Park-Zoo/Adams Morgan	5.78	3.10
Archives-Navy Memorial-Penn Quarter	Addison Road-Seat Pleasant	7.61	3.85
Archives-Navy Memorial-Penn Quarter	Anacostia	2.83	2.00
Archives-Navy Memorial-Penn Quarter	Arlington Cemetery	3.25	2.10
Archives-Navy Memorial-Penn Quarter	Ashburn	29.31	6.00
Archives-Navy Memorial-Penn Quarter	Ballston-MU	5.47	3.00
Archives-Navy Memorial-Penn Quarter	Benning Road	5.17	2.85
Archives-Navy Memorial-Penn Quarter	Bethesda	7.70	3.90
Archives-Navy Memorial-Penn Quarter	Braddock Road	6.77	3.50
Archives-Navy Memorial-Penn Quarter	Branch Ave	8.72	4.30
Archives-Navy Memorial-Penn Quarter	Brookland-CUA	3.56	2.20
Archives-Navy Memorial-Penn Quarter	Capitol Heights	6.63	3.45
Archives-Navy Memorial-Penn Quarter	Capitol South	1.27	2.00
Archives-Navy Memorial-Penn Quarter	Cheverly	6.68	3.45
Archives-Navy Memorial-Penn Quarter	Clarendon	4.46	2.60
Archives-Navy Memorial-Penn Quarter	Cleveland Park	3.66	2.25
Archives-Navy Memorial-Penn Quarter	College Park-U of Md	9.10	4.45
Archives-Navy Memorial-Penn Quarter	Columbia Heights	2.60	2.00
Archives-Navy Memorial-Penn Quarter	Congress Heights	4.10	2.45
Archives-Navy Memorial-Penn Quarter	Court House	3.97	2.40
Archives-Navy Memorial-Penn Quarter	Crystal City	3.55	2.20
Archives-Navy Memorial-Penn Quarter	Deanwood	5.54	3.00
Archives-Navy Memorial-Penn Quarter	Downtown Largo	10.40	4.95
Archives-Navy Memorial-Penn Quarter	Dunn Loring-Merrifield	12.01	5.60
Archives-Navy Memorial-Penn Quarter	Dupont Circle	1.79	2.00
Archives-Navy Memorial-Penn Quarter	East Falls Church	7.88	3.95
Archives-Navy Memorial-Penn Quarter	Eastern Market	1.75	2.00
Archives-Navy Memorial-Penn Quarter	Eisenhower Avenue	8.06	4.00
Archives-Navy Memorial-Penn Quarter	Farragut North	1.30	2.00
Archives-Navy Memorial-Penn Quarter	Farragut West	1.31	2.00
Archives-Navy Memorial-Penn Quarter	Federal Center SW	0.77	2.00
Archives-Navy Memorial-Penn Quarter	Federal Triangle	0.64	2.00
Archives-Navy Memorial-Penn Quarter	Foggy Bottom-GWU	1.80	2.00
Archives-Navy Memorial-Penn Quarter	Forest Glen	9.37	4.55
Archives-Navy Memorial-Penn Quarter	Fort Totten	4.71	2.70
Archives-Navy Memorial-Penn Quarter	Franconia-Springfield	13.81	6.00
Archives-Navy Memorial-Penn Quarter	Friendship Heights	6.02	3.20
Archives-Navy Memorial-Penn Quarter	Gallery Pl-Chinatown	0.36	2.00
Archives-Navy Memorial-Penn Quarter	Georgia Ave-Petworth	3.36	2.15
Archives-Navy Memorial-Penn Quarter	Glenmont	12.69	5.90
Archives-Navy Memorial-Penn Quarter	Greenbelt	11.50	5.40
Archives-Navy Memorial-Penn Quarter	Greensboro	13.06	6.00
Archives-Navy Memorial-Penn Quarter	Grosvenor-Strathmore	10.89	5.15
Archives-Navy Memorial-Penn Quarter	Herndon	21.76	6.00
Archives-Navy Memorial-Penn Quarter	Huntington	8.57	4.25
Archives-Navy Memorial-Penn Quarter	Hyattsville Crossing	7.29	3.70
Archives-Navy Memorial-Penn Quarter	Innovation Center	23.48	6.00
Archives-Navy Memorial-Penn Quarter	Judiciary Square	0.54	2.00
Archives-Navy Memorial-Penn Quarter	King St-Old Town	7.40	3.75
Archives-Navy Memorial-Penn Quarter	L'Enfant Plaza	0.56	2.00
Archives-Navy Memorial-Penn Quarter	Landover	8.43	4.15
Archives-Navy Memorial-Penn Quarter	Loudoun Gateway	27.40	6.00
Archives-Navy Memorial-Penn Quarter	McLean	11.76	5.50
Archives-Navy Memorial-Penn Quarter	McPherson Square	0.97	2.00
Archives-Navy Memorial-Penn Quarter	Medical Center	8.71	4.30
Archives-Navy Memorial-Penn Quarter	Metro Center	0.56	2.00
Archives-Navy Memorial-Penn Quarter	Minnesota Ave	4.74	2.70
Archives-Navy Memorial-Penn Quarter	Morgan Boulevard	9.08	4.45
Archives-Navy Memorial-Penn Quarter	Mt Vernon Sq 7th St-Convention Center	0.92	2.00
Archives-Navy Memorial-Penn Quarter	Navy Yard-Ballpark	1.71	2.00
Archives-Navy Memorial-Penn Quarter	Naylor Road	5.66	3.05
Archives-Navy Memorial-Penn Quarter	New Carrollton	9.83	4.75
Archives-Navy Memorial-Penn Quarter	NoMa-Gallaudet U	1.71	2.00
Archives-Navy Memorial-Penn Quarter	North Bethesda	12.27	5.70
Archives-Navy Memorial-Penn Quarter	Pentagon	2.64	2.00
Archives-Navy Memorial-Penn Quarter	Pentagon City	3.23	2.10
Archives-Navy Memorial-Penn Quarter	Potomac Ave	2.36	2.00
Archives-Navy Memorial-Penn Quarter	Potomac Yard	5.37	2.95
Archives-Navy Memorial-Penn Quarter	Reston Town Center	20.43	6.00
Archives-Navy Memorial-Penn Quarter	Rhode Island Ave-Brentwood	2.75	2.00
Archives-Navy Memorial-Penn Quarter	Rockville	15.33	6.00
Archives-Navy Memorial-Penn Quarter	Ronald Reagan Washington National Airport	3.88	2.35
Archives-Navy Memorial-Penn Quarter	Rosslyn	2.99	2.00
Archives-Navy Memorial-Penn Quarter	Shady Grove	17.99	6.00
Archives-Navy Memorial-Penn Quarter	Shaw-Howard U	1.40	2.00
Archives-Navy Memorial-Penn Quarter	Silver Spring	7.76	3.90
Archives-Navy Memorial-Penn Quarter	Smithsonian	0.77	2.00
Archives-Navy Memorial-Penn Quarter	Southern Avenue	4.95	2.80
Archives-Navy Memorial-Penn Quarter	Spring Hill	13.66	6.00
Archives-Navy Memorial-Penn Quarter	Stadium-Armory	2.88	2.00
Archives-Navy Memorial-Penn Quarter	Suitland	7.03	3.60
Archives-Navy Memorial-Penn Quarter	Takoma	6.44	3.40
Archives-Navy Memorial-Penn Quarter	Tenleytown-AU	5.26	2.90
Archives-Navy Memorial-Penn Quarter	Twinbrook	13.36	6.00
Archives-Navy Memorial-Penn Quarter	Tysons	12.35	5.75
Archives-Navy Memorial-Penn Quarter	U Street/African-Amer Civil War Memorial/Cardozo	1.77	2.00
Archives-Navy Memorial-Penn Quarter	Union Station	1.10	2.00
Archives-Navy Memorial-Penn Quarter	Van Dorn Street	10.50	5.00
Archives-Navy Memorial-Penn Quarter	Van Ness-UDC	4.28	2.50
Archives-Navy Memorial-Penn Quarter	Vienna/Fairfax-GMU	14.48	6.00
Archives-Navy Memorial-Penn Quarter	Virginia Square-GMU	4.91	2.75
Archives-Navy Memorial-Penn Quarter	Washington Dulles International Airport	25.35	6.00
Archives-Navy Memorial-Penn Quarter	Waterfront	1.27	2.00
Archives-Navy Memorial-Penn Quarter	West Falls Church	9.78	4.70
Archives-Navy Memorial-Penn Quarter	West Hyattsville	6.18	3.25
Archives-Navy Memorial-Penn Quarter	Wheaton	10.97	5.20
Archives-Navy Memorial-Penn Quarter	Wiehle-Reston East	19.31	6.00
Archives-Navy Memorial-Penn Quarter	Woodley Park-Zoo/Adams Morgan	2.96	2.00
Arlington Cemetery	Addison Road-Seat Pleasant	10.26	4.90
Arlington Cemetery	Anacostia	5.09	2.85
Arlington Cemetery	Archives-Navy Memorial-Penn Quarter	3.25	2.10
Arlington Cemetery	Ashburn	27.15	6.00
Arlington Cemetery	Ballston-MU	3.14	2.05
Arlington Cemetery	Benning Road	7.84	3.95
Arlington Cemetery	Bethesda	9.03	4.40
Arlington Cemetery	Braddock Road	5.58	3.05
Arlington Cemetery	Branch Ave	11.05	5.20
Arlington Cemetery	Brookland-CUA	6.27	3.30
Arlington Cemetery	Capitol Heights	9.29	4.50
Arlington Cemetery	Capitol South	3.84	2.35
Arlington Cemetery	Cheverly	9.37	4.55
Arlington Cemetery	Clarendon	2.14	2.00
Arlington Cemetery	Cleveland Park	5.15	2.85
Arlington Cemetery	College Park-U of Md	11.87	5.55
Arlington Cemetery	Columbia Heights	4.86	2.75
Arlington Cemetery	Congress Heights	6.19	3.30
Arlington Cemetery	Court House	1.69	2.00
Arlington Cemetery	Crystal City	2.31	2.00
Arlington Cemetery	Deanwood	8.24	4.10
Arlington Cemetery	Downtown Largo	13.07	6.00
Arlington Cemetery	Dunn Loring-Merrifield	9.69	4.70
Arlington Cemetery	Dupont Circle	3.48	2.20
Arlington Cemetery	East Falls Church	5.56	3.00
Arlington Cemetery	Eastern Market	4.34	2.55
Arlington Cemetery	Eisenhower Avenue	6.73	3.50
Arlington Cemetery	Farragut North	3.11	2.05
Arlington Cemetery	Farragut West	2.24	2.00
Arlington Cemetery	Federal Center SW	3.26	2.10
Arlington Cemetery	Federal Triangle	2.96	2.00
Arlington Cemetery	Foggy Bottom-GWU	1.79	2.00
Arlington Cemetery	Forest Glen	11.44	5.40
Arlington Cemetery	Fort Totten	7.23	3.70
Arlington Cemetery	Franconia-Springfield	12.11	5.65
Arlington Cemetery	Friendship Heights	7.32	3.75
Arlington Cemetery	Gallery Pl-Chinatown	3.14	2.05
Arlington Cemetery	Georgia Ave-Petworth	5.72	3.10
Arlington Cemetery	Glenmont	14.71	6.00
Arlington Cemetery	Greenbelt	14.22	6.00
Arlington Cemetery	Greensboro	10.84	5.15
Arlington Cemetery	Grosvenor-Strathmore	12.30	5.70
Arlington Cemetery	Herndon	19.56	6.00
Arlington Cemetery	Huntington	7.22	3.70
Arlington Cemetery	Hyattsville Crossing	10.02	4.80
Arlington Cemetery	Innovation Center	21.27	6.00
Arlington Cemetery	Judiciary Square	3.45	2.20
Arlington Cemetery	King St-Old Town	6.15	3.25
Arlington Cemetery	L'Enfant Plaza	2.93	2.00
Arlington Cemetery	Landover	11.12	5.25
Arlington Cemetery	Loudoun Gateway	25.24	6.00
Arlington Cemetery	McLean	9.57	4.65
Arlington Cemetery	McPherson Square	2.57	2.00
Arlington Cemetery	Medical Center	10.08	4.85
Arlington Cemetery	Metro Center	2.87	2.00
Arlington Cemetery	Minnesota Ave	7.43	3.75
Arlington Cemetery	Morgan Boulevard	11.75	5.50
Arlington Cemetery	Mt Vernon Sq 7th St-Convention Center	3.58	2.25
Arlington Cemetery	Navy Yard-Ballpark	4.10	2.45
Arlington Cemetery	Naylor Road	8.02	4.00
Arlington Cemetery	New Carrollton	12.51	5.80
Arlington Cemetery	NoMa-Gallaudet U	4.58	2.65
Arlington Cemetery	North Bethesda	13.68	6.00
Arlington Cemetery	Pentagon	1.25	2.00
Arlington Cemetery	Pentagon City	1.76	2.00
Arlington Cemetery	Potomac Ave	4.94	2.80
Arlington Cemetery	Potomac Yard	4.25	2.50
Arlington Cemetery	Reston Town Center	18.24	6.00
Arlington Cemetery	Rhode Island Ave-Brentwood	5.54	3.00
Arlington Cemetery	Rockville	16.67	6.00
Arlington Cemetery	Ronald Reagan Washington National Airport	2.80	2.00
Arlington Cemetery	Rosslyn	0.91	2.00
Arlington Cemetery	Shady Grove	19.33	6.00
Arlington Cemetery	Shaw-Howard U	3.97	2.40
Arlington Cemetery	Silver Spring	9.93	4.75
Arlington Cemetery	Smithsonian	3.01	2.00
Arlington Cemetery	Southern Avenue	7.11	3.65
Arlington Cemetery	Spring Hill	11.46	5.40
Arlington Cemetery	Stadium-Armory	5.52	3.00
Arlington Cemetery	Suitland	9.42	4.55
Arlington Cemetery	Takoma	8.74	4.30
Arlington Cemetery	Tenleytown-AU	6.54	3.40
Arlington Cemetery	Twinbrook	14.77	6.00
Arlington Cemetery	Tysons	10.14	4.85
Arlington Cemetery	U Street/African-Amer Civil War Memorial/Cardozo	4.19	2.50
Arlington Cemetery	Union Station	4.03	2.40
Arlington Cemetery	Van Dorn Street	8.82	4.35
Arlington Cemetery	Van Ness-UDC	5.75	3.10
Arlington Cemetery	Vienna/Fairfax-GMU	12.16	5.65
Arlington Cemetery	Virginia Square-GMU	2.58	2.00
Arlington Cemetery	Washington Dulles International Airport	23.13	6.00
Arlington Cemetery	Waterfront	3.48	2.20
Arlington Cemetery	West Falls Church	7.51	3.80
Arlington Cemetery	West Hyattsville	8.90	4.35
Arlington Cemetery	Wheaton	13.00	6.00
Arlington Cemetery	Wiehle-Reston East	17.11	6.00
Arlington Cemetery	Woodley Park-Zoo/Adams Morgan	4.50	2.60
Ashburn	Addison Road-Seat Pleasant	36.83	6.00
Ashburn	Anacostia	31.88	6.00
Ashburn	Archives-Navy Memorial-Penn Quarter	29.31	6.00
Ashburn	Arlington Cemetery	27.15	6.00
Ashburn	Ballston-MU	24.14	6.00
Ashburn	Benning Road	34.40	6.00
Ashburn	Bethesda	30.22	6.00
Ashburn	Braddock Road	31.54	6.00
Ashburn	Branch Ave	37.83	6.00
Ashburn	Brookland-CUA	31.33	6.00
Ashburn	Capitol Heights	35.85	6.00
Ashburn	Capitol South	30.54	6.00
Ashburn	Cheverly	35.58	6.00
Ashburn	Clarendon	25.04	6.00
Ashburn	Cleveland Park	29.28	6.00
Ashburn	College Park-U of Md	36.14	6.00
Ashburn	Columbia Heights	29.76	6.00
Ashburn	Congress Heights	32.93	6.00
Ashburn	Court House	25.46	6.00
Ashburn	Crystal City	29.14	6.00
Ashburn	Deanwood	34.57	6.00
Ashburn	Downtown Largo	39.47	6.00
Ashburn	Dunn Loring-Merrifield	22.35	6.00
Ashburn	Dupont Circle	28.92	6.00
Ashburn	East Falls Church	21.76	6.00
Ashburn	Eastern Market	31.04	6.00
Ashburn	Eisenhower Avenue	32.05	6.00
Ashburn	Farragut North	28.82	6.00
Ashburn	Farragut West	28.01	6.00
Ashburn	Federal Center SW	29.98	6.00
Ashburn	Federal Triangle	28.97	6.00
Ashburn	Foggy Bottom-GWU	27.51	6.00
Ashburn	Forest Glen	32.93	6.00
Ashburn	Fort Totten	31.63	6.00
Ashburn	Franconia-Springfield	34.03	6.00
Ashburn	Friendship Heights	29.68	6.00
Ashburn	Gallery Pl-Chinatown	29.06	6.00
Ashburn	Georgia Ave-Petworth	30.38	6.00
Ashburn	Glenmont	34.49	6.00
Ashburn	Greenbelt	37.80	6.00
Ashburn	Greensboro	16.34	6.00
Ashburn	Grosvenor-Strathmore	31.58	6.00
Ashburn	Herndon	7.71	3.90
Ashburn	Huntington	32.34	6.00
Ashburn	Hyattsville Crossing	34.44	6.00
Ashburn	Innovation Center	6.02	3.20
Ashburn	Judiciary Square	29.42	6.00
Ashburn	King St-Old Town	31.82	6.00
Ashburn	L'Enfant Plaza	29.66	6.00
Ashburn	Landover	37.07	6.00
Ashburn	Loudoun Gateway	1.93	2.00
Ashburn	McLean	17.59	6.00
Ashburn	McPherson Square	28.38	6.00
Ashburn	Medical Center	30.63	6.00
Ashburn	Metro Center	28.78	6.00
Ashburn	Minnesota Ave	33.90	6.00
Ashburn	Morgan Boulevard	38.23	6.00
Ashburn	Mt Vernon Sq 7th St-Convention Center	29.28	6.00
Ashburn	Navy Yard-Ballpark	30.88	6.00
Ashburn	Naylor Road	34.81	6.00
Ashburn	New Carrollton	38.24	6.00
Ashburn	NoMa-Gallaudet U	30.33	6.00
Ashburn	North Bethesda	32.11	6.00
Ashburn	Pentagon	28.23	6.00
Ashburn	Pentagon City	28.50	6.00
Ashburn	Potomac Ave	31.66	6.00
Ashburn	Potomac Yard	30.69	6.00
Ashburn	Reston Town Center	8.97	4.40
Ashburn	Rhode Island Ave-Brentwood	30.95	6.00
Ashburn	Rockville	33.06	6.00
Ashburn	Ronald Reagan Washington National Airport	29.64	6.00
Ashburn	Rosslyn	26.36	6.00
Ashburn	Shady Grove	34.36	6.00
Ashburn	Shaw-Howard U	29.46	6.00
Ashburn	Silver Spring	32.41	6.00
Ashburn	Smithsonian	29.20	6.00
Ashburn	Southern Avenue	33.85	6.00
Ashburn	Spring Hill	15.70	6.00
Ashburn	Stadium-Armory	32.17	6.00
Ashburn	Suitland	36.21	6.00
Ashburn	Takoma	32.09	6.00
Ashburn	Tenleytown-AU	29.49	6.00
Ashburn	Twinbrook	32.53	6.00
Ashburn	Tysons	17.03	6.00
Ashburn	U Street/African-Amer Civil War Memorial/Cardozo	29.53	6.00
Ashburn	Union Station	29.97	6.00
Ashburn	Van Dorn Street	32.34	6.00
Ashburn	Van Ness-UDC	29.41	6.00
Ashburn	Vienna/Fairfax-GMU	22.70	6.00
Ashburn	Virginia Square-GMU	24.66	6.00
Ashburn	Washington Dulles International Airport	4.48	2.60
Ashburn	Waterfront	30.26	6.00
Ashburn	West Falls Church	21.79	6.00
Ashburn	West Hyattsville	33.50	6.00
Ashburn	Wheaton	33.59	6.00
Ashburn	Wiehle-Reston East	10.09	4.85
Ashburn	Woodley Park-Zoo/Adams Morgan	29.14	6.00
Ballston-MU	Addison Road-Seat Pleasant	13.03	6.00
Ballston-MU	Anacostia	7.79	3.90
Ballston-MU	Archives-Navy Memorial-Penn Quarter	5.47	3.00
Ballston-MU	Arlington Cemetery	3.14	2.05
Ballston-MU	Ashburn	24.14	6.00
Ballston-MU	Benning Road	10.61	5.05
Ballston-MU	Bethesda	9.90	4.75
Ballston-MU	Braddock Road	7.77	3.90
Ballston-MU	Branch Ave	13.69	6.00
Ballston-MU	Brookland-CUA	8.27	4.10
Ballston-MU	Capitol Heights	12.07	5.65
Ballston-MU	Capitol South	6.62	3.45
Ballston-MU	Cheverly	12.13	5.65
Ballston-MU	Clarendon	1.02	2.00
